"Symbol","EndDate","Source","StateTypeCode","RDPerson","RDPersonRatio","RDSpendSum","RDSpendSumRatio"
"300506","2018-12-31","0","1","144","20.8100","45314398.7900","3.4700"
"300506","2019-12-31","0","1","148","20.1600","57076849.4500","4.5600"
"300506","2020-12-31","0","1","134","18.7900","47847043.2100","9.3300"
"300506","2021-12-31","0","1","63","13.3200","44698020.1200","8.0600"
"300507","2013-12-31","1","1","","","13992900.0000","3.5500"
"300507","2014-12-31","1","1","","","16816400.0000","3.6400"
"300507","2015-12-31","1","1","","","16283900.0000","3.4700"
"300507","2016-12-31","0","1","58","10.4100","19407696.4900","3.3700"
"300507","2017-12-31","0","1","61","11.1500","23359420.4600","3.8800"
"300507","2018-12-31","0","1","68","11.9900","27886572.6900","4.1800"
"300507","2019-12-31","0","1","62","10.9300","25503140.1000","3.6100"
"300507","2020-12-31","0","1","77","14.6900","32538473.4500","4.0000"
"300507","2021-12-31","0","1","86","12.6100","34026540.4000","3.9700"
"300508","2013-12-31","1","2","","","13294500.0000","12.3200"
"300508","2014-12-31","1","2","","","18769900.0000","13.3600"
"300508","2015-12-31","1","1","123","40.3300","",""
"300508","2015-12-31","1","2","","","21378900.0000","16.3700"
"300508","2016-12-31","0","1","221","48.4600","33786851.6800","23.4500"
"300508","2017-12-31","0","1","279","53.4500","51218127.5300","25.7900"
"300508","2018-12-31","0","1","352","57.2400","65852707.7600","28.7200"
"300508","2019-12-31","0","1","338","61.4500","69608784.4600","36.3800"
"300508","2020-12-31","0","1","287","59.0500","62892091.6900","30.0600"
"300508","2021-12-31","0","1","336","57.3400","95906523.2500","23.1900"
"300509","2013-12-31","1","1","","","15949600.0000","3.7900"
"300509","2014-12-31","1","1","","","18501000.0000","4.1700"
"300509","2015-12-31","1","1","203","26.6100","19646200.0000","4.3800"
"300509","2016-12-31","0","1","216","27.0700","21530665.3900","4.7400"
"300509","2017-12-31","0","1","227","27.8500","21266091.3300","4.2500"
"300509","2018-12-31","0","1","230","26.1100","31383290.2500","5.6400"
"300509","2019-12-31","0","1","248","28.3000","39233189.3800","5.6700"
"300509","2020-12-31","0","1","219","26.7100","40155261.1900","5.8100"
"300509","2021-12-31","0","1","216","26.0000","43237285.2400","6.0900"
"300510","2013-12-31","1","1","","","10478100.0000","5.4000"
"300510","2014-12-31","1","1","","","11285500.0000","4.7000"
"300510","2015-12-31","1","1","53","10.6200","13900100.0000","5.3100"
"300510","2016-12-31","0","1","69","12.8700","19384996.3800","5.1300"
"300510","2017-12-31","0","1","169","19.9500","33345218.1400","4.5000"
"300510","2018-12-31","0","1","335","20.8900","58305876.1600","4.6900"
"300510","2019-12-31","0","1","287","18.3600","78008632.1600","8.4200"
"300510","2020-12-31","0","1","168","18.6700","68816305.1900","8.1400"
"300510","2021-12-31","0","1","180","20.5200","65392553.4400","6.0900"
"300511","2013-12-31","1","1","","","3735200.0000","0.4800"
"300511","2014-12-31","1","1","","","3033100.0000","0.3400"
"300511","2015-12-31","1","1","","","2922400.0000","0.2900"
"300511","2016-12-31","0","1","12","0.7100","2821740.4900","0.2800"
"300511","2017-12-31","0","1","13","0.6600","7081145.4000","0.5300"
"300511","2018-12-31","0","1","14","0.8200","11431639.5700","0.6200"
"300511","2019-12-31","0","1","13","0.7800","10934186.3800","0.5600"
"300511","2020-12-31","0","1","15","0.7100","11850052.2600","0.5400"
"300511","2021-12-31","0","1","14","0.8200","13563005.8000","0.6600"
"300512","2013-12-31","1","1","","","22198800.0000","5.8900"
"300512","2014-12-31","1","1","","","28096400.0000","5.4100"
"300512","2015-12-31","1","1","167","13.9100","35321400.0000","6.0200"
"300512","2016-12-31","0","1","165","14.4700","43416513.7800","6.8200"
"300512","2017-12-31","0","1","157","15.0000","37163662.8100","5.4200"
"300512","2018-12-31","0","1","193","13.6100","34051795.1400","4.7400"
"300512","2019-12-31","0","1","194","14.3800","48941250.1500","5.7000"
"300512","2020-12-31","0","1","196","14.3800","39432283.2900","5.9600"
"300512","2021-12-31","0","1","196","13.2700","51109082.5800","4.8100"
"300513","2013-12-31","1","2","","","12074981.6400","3.0900"
"300513","2013-12-31","1","1","","","13442714.7000","3.2000"
"300513","2014-12-31","1","2","","","15011352.7000","4.7000"
"300513","2014-12-31","1","1","","","16466320.5900","4.7100"
"300513","2015-12-31","1","1","214","44.5800","17383448.3000","4.2600"
"300513","2015-12-31","1","2","","","14414419.9200","4.0200"
"300513","2016-12-31","0","1","300","51.7200","22391191.4900","5.1800"
"300513","2017-12-31","0","1","341","51.4300","26485874.7100","4.8500"
"300513","2018-12-31","0","1","741","39.1000","52713635.2100","4.8300"
"300513","2019-12-31","0","1","667","33.0700","80153079.9300","5.7100"
"300513","2020-12-31","0","1","602","30.0000","98563728.2300","6.9600"
"300513","2021-12-31","0","1","550","26.5400","95092853.9700","7.7600"
"300514","2014-12-31","1","1","","","31175300.0000","8.2900"
"300514","2015-12-31","1","1","","","31235300.0000","8.9100"
"300514","2016-12-31","1","1","122","18.8900","40260900.0000","8.8000"
"300514","2017-12-31","0","1","170","19.3800","47001509.0300","7.8200"
"300514","2018-12-31","0","1","223","25.5100","75620651.7800","10.8400"
"300514","2019-12-31","0","1","165","24.4100","61104029.5800","7.8300"
"300514","2020-12-31","0","1","102","21.9400","53049974.6400","8.0400"
"300514","2021-12-31","0","1","137","20.5100","75144541.9800","8.6800"
"300515","2013-12-31","1","1","","","14375316.3500","6.7400"
"300515","2014-12-31","1","1","","","18558467.9400","8.3000"
"300515","2015-12-31","1","1","195","45.7700","20206155.9800","9.0000"
"300515","2016-12-31","0","1","95","21.6400","23500011.4800","11.2500"
"300515","2017-12-31","0","1","109","22.3800","27359085.7200","13.2700"
"300515","2018-12-31","0","1","96","20.6900","29612701.3300","11.6500"
"300515","2019-12-31","0","1","114","23.3600","33667153.6700","11.9200"
"300515","2020-12-31","0","1","112","22.6300","32076836.4600","10.0400"
"300515","2021-12-31","0","1","114","22.5700","41753142.9200","10.8600"
"300516","2013-12-31","1","1","","","15473575.2700",""
"300516","2014-12-31","1","1","","","20569614.5800",""
"300516","2015-12-31","1","1","91","40.4400","28632837.3200",""
"300516","2016-12-31","0","1","89","32.6000","44658455.1100","9.4400"
"300516","2017-12-31","0","1","111","35.1300","59911174.8500","19.2500"
"300516","2018-12-31","0","1","107","35.3100","70266151.6500","15.0500"
"300516","2019-12-31","0","1","99","33.4500","60322211.9800","10.5300"
"300516","2020-12-31","0","1","102","31.0000","73124970.7100","10.1200"
"300516","2021-12-31","0","1","109","30.1100","77164337.3000","10.5800"
"300517","2013-12-31","1","1","","","13434200.0000","3.3100"
"300517","2014-12-31","1","1","","","18865600.0000","4.6800"
"300517","2015-12-31","1","1","83","33.2000","14794400.0000","3.9400"
"300517","2016-12-31","0","1","80","33.2000","17460851.0900","4.6100"
"300517","2017-12-31","0","1","92","32.5100","12194862.3500","3.0200"
"300517","2018-12-31","0","1","98","30.8200","18830044.8000","3.7300"
"300517","2019-12-31","0","1","155","39.9400","23392968.5500","3.2100"
"300517","2020-12-31","0","1","133","34.8200","29936495.9000","3.4900"
"300517","2021-12-31","0","1","173","41.8900","39851563.0900","3.5600"
"300518","2013-12-31","1","1","336","74.1700","42530800.0000","21.3700"
"300518","2014-12-31","1","1","421","75.3100","66959700.0000","32.5700"
"300518","2015-12-31","1","1","399","78.8500","63491000.0000","31.1600"
"300518","2016-12-31","0","1","337","76.5900","59416993.1600","28.6700"
"300518","2017-12-31","0","1","327","74.8300","50591150.5300","20.8000"
"300518","2018-12-31","0","1","134","54.2500","45605452.4600","11.1000"
"300518","2019-12-31","0","1","90","56.6000","23538846.1400","10.9200"
"300518","2020-12-31","0","1","63","39.8700","18758628.4700","9.2100"
"300518","2021-12-31","0","1","75","28.2000","18819764.1600","3.9200"
"300519","2013-12-31","1","1","","","12848600.0000","4.8000"
"300519","2014-12-31","1","1","","","11310800.0000","3.8700"
"300519","2015-12-31","1","1","62","18.7300","14109300.0000","4.5300"
"300519","2016-12-31","0","1","62","18.7300","15220317.2700","4.8300"
"300519","2017-12-31","0","1","64","19.5100","18665399.4400","6.0000"
"300519","2018-12-31","0","1","64","20.0000","17774016.3500","6.4300"
"300519","2019-12-31","0","1","58","18.3000","15896839.9100","5.4600"
"300519","2020-12-31","0","1","52","16.2000","12010112.7800","4.2400"
"300519","2021-12-31","0","1","48","15.1900","13519575.5200","4.2100"
"300520","2013-12-31","1","1","","","35938900.0000","13.2000"
"300520","2014-12-31","1","1","","","41603800.0000","11.2400"
"300520","2015-12-31","1","1","","","51177100.0000","12.6100"
"300520","2016-12-31","0","1","645","31.2300","81496766.7100","13.7100"
"300520","2017-12-31","0","1","938","40.2600","131128241.6300","21.5700"
"300520","2018-12-31","0","1","1069","39.3600","135586595.4000","13.8100"
"300520","2019-12-31","0","1","1167","37.9900","183861158.7700","11.7100"
"300520","2020-12-31","0","1","1151","35.0200","180817371.5600","11.9600"
"300520","2021-12-31","0","1","1273","29.4300","241921951.4200","14.0700"
"300521","2013-12-31","1","1","","","16508000.0000","7.3800"
"300521","2014-12-31","1","1","","","14467000.0000","7.8100"
"300521","2015-12-31","1","1","62","25.0000","15456600.0000","8.6100"
"300521","2016-12-31","0","1","68","25.7600","16674861.5100","9.0000"
"300521","2017-12-31","0","1","84","28.7700","19435972.7000","10.7900"
"300521","2018-12-31","0","1","95","30.2500","25770478.9800","14.8200"
"300521","2019-12-31","0","1","88","31.3200","26494800.7200","16.0700"
"300521","2020-12-31","0","1","57","26.6000","23595589.7900","17.2900"
"300521","2021-12-31","0","1","67","31.3000","21730503.0500","14.1700"
"300522","2013-12-31","1","2","48","23.4100","",""
"300522","2013-12-31","1","1","","","9155000.0000","5.5300"
"300522","2014-12-31","1","2","53","23.7700","",""
"300522","2014-12-31","1","1","","","10879800.0000","5.3100"
"300522","2015-12-31","1","1","","","9854200.0000","4.3900"
"300522","2015-12-31","1","2","46","21.7000","",""
"300522","2016-12-31","0","1","57","21.4300","15395187.4500","5.6100"
"300522","2017-12-31","0","1","64","23.2700","20559055.5400","7.2700"
"300522","2018-12-31","0","1","55","21.3200","23333059.6300","7.0100"
"300522","2019-12-31","0","1","66","23.2400","27244864.4600","7.3300"
"300522","2020-12-31","0","1","100","28.5700","38058737.8800","8.3700"
"300522","2021-12-31","0","1","114","26.6900","58976638.1500","8.8000"
"300523","2013-12-31","1","1","","","16645200.0000","7.6200"
"300523","2014-12-31","1","1","","","21948300.0000","8.1700"
"300523","2015-12-31","1","1","567","70.7900","24729800.0000","5.9900"
"300523","2016-12-31","0","1","448","52.5800","81179896.3000","14.8300"
"300523","2017-12-31","0","1","549","46.2500","85044779.2000","13.3200"
"300523","2018-12-31","0","1","712","40.5000","155618370.5400","15.0800"
"300523","2019-12-31","0","1","644","34.5300","150784853.8400","9.6400"
"300523","2020-12-31","0","1","608","31.3400","109349496.5600","6.6300"
"300523","2021-12-31","0","1","574","32.0100","147787672.6900","9.6000"
"300525","2013-12-31","1","1","102","19.6500","13964300.0000","14.9000"
"300525","2014-12-31","1","1","115","20.8000","16851700.0000","14.0400"
"300525","2015-12-31","1","1","187","30.8100","19579000.0000","12.7800"
"300525","2016-12-31","0","1","200","29.6300","24446038.3100","14.2700"
"300525","2017-12-31","0","1","389","32.9800","48655797.1500","15.7000"
"300525","2018-12-31","0","1","889","42.1100","86562242.7200","15.5000"
"300525","2019-12-31","0","1","1120","38.2000","132007019.1800","14.6900"
"300525","2020-12-31","0","1","1342","36.3200","167084103.2500","14.7000"
"300525","2021-12-31","0","1","1711","34.1700","241068581.8300","15.4100"
"300527","2013-12-31","1","1","","","68752600.0000","6.0100"
"300527","2014-12-31","1","1","","","74417700.0000","5.3600"
"300527","2015-12-31","1","1","144","","94458600.0000","5.4900"
"300527","2016-12-31","0","1","157","10.1000","88664796.7700","4.5200"
"300527","2017-12-31","0","1","159","10.6900","74326070.7500","3.3700"
"300527","2018-12-31","0","1","175","11.2500","86034503.8300","3.2400"
"300527","2019-12-31","0","1","227","15.0100","102689083.6100","4.1700"
"300527","2020-12-31","0","1","235","15.8200","107746247.9200","5.9200"
"300527","2021-12-31","0","1","232","17.0800","109717196.1500","6.4600"
"300529","2013-12-31","1","1","","","13663300.0000","4.5000"
"300529","2014-12-31","1","1","","","18590500.0000","5.0100"
"300529","2015-12-31","1","1","107","","20511600.0000","4.0300"
"300529","2016-12-31","0","1","111","11.0000","21558711.1300","3.9700"
"300529","2017-12-31","0","1","134","11.0000","26630035.8800","3.7100"
"300529","2018-12-31","0","1","137","8.7800","46137850.2800","4.5400"
"300529","2019-12-31","0","1","199","10.5000","68451643.4700","4.7800"
"300529","2020-12-31","0","1","341","14.9500","80759294.5500","4.1400"
"300529","2021-12-31","0","1","604","20.9200","173771395.1000","6.5000"
"300530","2013-12-31","1","1","17","17.7100","6876200.0000","5.3100"
"300530","2014-12-31","1","1","19","19.7900","6403200.0000","4.7700"
"300530","2015-12-31","1","1","21","22.1100","7244300.0000","5.9600"
"300530","2016-12-31","0","1","22","22.6800","6044088.0500","4.4800"
"300530","2017-12-31","0","1","43","30.0700","10539657.7300","7.5200"
"300530","2018-12-31","0","1","48","31.3700","10499967.0100","5.7300"
"300530","2019-12-31","0","1","44","24.1800","8964461.5100","5.1700"
"300530","2020-12-31","0","1","202","44.4000","77199405.1000","68.7100"
"300530","2021-12-31","0","1","196","29.7400","103015728.1700","70.5500"
"300531","2013-12-31","1","1","","","24270700.0000","12.0500"
"300531","2014-12-31","1","1","","","25376500.0000","11.7300"
"300531","2015-12-31","1","1","","","26787200.0000","9.8300"
"300531","2016-03-31","1","1","156","42.8600","6945500.0000","9.3600"
"300531","2016-12-31","0","1","217","45.9700","34922513.3500","10.4900"
"300531","2017-12-31","0","1","284","48.8800","55869895.8100","12.6100"
"300531","2018-12-31","0","1","301","46.5900","72231425.0500","7.5900"
"300531","2019-12-31","0","1","296","47.2100","74004866.8400","7.7800"
"300531","2020-12-31","0","1","451","35.4300","100806434.6500","8.7000"
"300531","2021-12-31","0","1","456","33.6300","100191000.9900","7.0700"
"300532","2013-12-31","1","1","","","16551200.0000","5.0400"
"300532","2014-12-31","1","1","","","20126500.0000","4.0900"
"300532","2015-12-31","1","1","","","19079500.0000","3.7600"
"300532","2016-03-31","1","1","187","63.3900","4107900.0000","6.9300"
"300532","2016-12-31","0","1","131","40.3100","17741977.4000","4.4500"
"300532","2017-12-31","0","1","193","46.5100","30669901.7500","5.3800"
"300532","2018-12-31","0","1","265","50.9600","42594346.9300","10.2400"
"300532","2019-12-31","0","1","267","53.6100","52943503.3000","7.4300"
"300532","2020-12-31","0","1","293","53.2000","59920270.3600","6.4400"
"300532","2021-12-31","0","1","385","49.1700","91175864.4000","5.7100"
"300533","2013-12-31","1","1","293","","39925100.0000","14.6600"
"300533","2014-12-31","1","1","326","","56107800.0000","15.5900"
"300533","2015-12-31","1","1","417","66.9300","67265200.0000","18.1900"
"300533","2016-12-31","0","1","488","62.8100","85726332.1200","22.5200"
"300533","2017-12-31","0","1","466","68.0300","102932220.1000","34.7400"
"300533","2018-12-31","0","1","405","65.4300","98660274.8000","33.9100"
"300533","2019-12-31","0","1","455","64.9100","114507126.9200","27.8000"
"300533","2020-12-31","0","1","529","57.7500","141209688.1900","36.5600"
"300533","2021-12-31","0","1","637","63.0700","191188106.3600","37.7300"
"300534","2013-12-31","1","1","","","8110000.0000","3.5500"
"300534","2014-12-31","1","1","","","9809400.0000","3.7800"
"300534","2015-12-31","1","1","","","10190300.0000","3.8600"
"300534","2016-06-30","1","1","33","12.3100","3907600.0000","3.2100"
"300534","2016-12-31","0","1","33","12.5000","6355722.2000","2.3600"
"300534","2017-12-31","0","1","30","11.3600","6135696.9600","2.2800"
"300534","2018-12-31","0","1","29","11.1500","6731895.4300","3.3100"
"300534","2019-12-31","0","1","30","9.9000","7411569.1700","3.1000"
"300534","2020-12-31","0","1","29","9.7300","5974493.5400","2.3400"
"300534","2021-12-31","0","1","28","9.2700","6696661.4900","2.3300"
"300535","2013-12-31","1","1","","","14826300.0000","5.5500"
"300535","2014-12-31","1","1","","","15130400.0000","5.6000"
"300535","2015-12-31","1","1","67","18.5100","16023200.0000","5.8300"
"300535","2016-12-31","0","1","67","16.9200","17399691.8800","5.8200"
"300535","2017-12-31","0","1","69","15.2000","20414019.7500","6.1400"
"300535","2018-12-31","0","1","73","15.2400","24299959.2700","6.8200"
"300535","2019-12-31","0","1","94","17.4400","39034257.0300","9.8500"
"300535","2020-12-31","0","1","","","37471463.1000",""
"300535","2020-12-31","0","2","","","21529877.1900",""
