"Stkcd","ShortName","Accper","Typrep","IfCorrect","A001000000"
"600535","天士力","2009-12-31","A","0","4025330514.76"
"600535","天士力","2010-12-31","A","0","5452698947.48"
"600535","天士力","2011-12-31","A","0","6634166943.25"
"600535","天士力","2012-12-31","A","0","7485907825.53"
"600535","天士力","2013-12-31","A","0","10212206388.61"
"600535","天士力","2014-12-31","A","1","12921349038.32"
"600535","天士力","2015-12-31","A","0","15412691154.73"
"600535","天士力","2016-12-31","A","0","17126271668.30"
"600535","天士力","2017-12-31","A","0","21531827004.04"
"600535","天士力","2018-12-31","A","0","25171842357.69"
"600535","天士力","2019-12-31","A","0","24012376731.84"
"600535","天士力","2020-12-31","A","0","16493693665.29"
"600535","天士力","2021-12-31","A","0","16541558452.52"
"600535","天士力","2022-12-31","A","0","16430265605.64"
"600557","康缘药业","2002-12-31","A","0","426072253.15"
"600557","康缘药业","2003-12-31","A","0","778433557.71"
"600557","康缘药业","2004-12-31","A","0","784980253.43"
"600557","G 康缘","2005-12-31","A","0","990506396.82"
"600557","康缘药业","2006-12-31","A","0","936105534.95"
"600557","康缘药业","2007-12-31","A","0","1031759453.53"
"600557","康缘药业","2008-12-31","A","0","1310569516.03"
"600557","康缘药业","2009-12-31","A","0","1445408236.35"
"600557","康缘药业","2010-12-31","A","0","1987481196.13"
"600557","康缘药业","2011-12-31","A","0","2581406604.69"
"600557","康缘药业","2012-12-31","A","0","3124858357.72"
"600557","康缘药业","2013-12-31","A","1","3432193654.33"
"600557","康缘药业","2014-12-31","A","0","4154971721.55"
"600557","康缘药业","2015-12-31","A","0","4304503018.18"
"600557","康缘药业","2016-12-31","A","0","4730105366.89"
"600557","康缘药业","2017-12-31","A","0","5393709954.91"
"600557","康缘药业","2018-12-31","A","1","5602949959.27"
"600557","康缘药业","2019-12-31","A","0","6110821605.58"
"600557","康缘药业","2020-12-31","A","0","6118508375.52"
"600557","康缘药业","2021-12-31","A","0","6018019235.83"
"600557","康缘药业","2022-12-31","A","0","6795804201.36"
"600566","洪城股份","2001-12-31","A","0","582650722.58"
"600566","洪城股份","2002-12-31","A","0","606317393.92"
"600566","洪城股份","2003-12-31","A","0","650391551.55"
"600566","洪城股份","2004-12-31","A","0","697903884.80"
"600566","洪城股份","2005-12-31","A","0","732214119.82"
"600566","洪城股份","2006-12-31","A","0","786511039.55"
"600566","洪城股份","2007-12-31","A","0","802321667.75"
"600566","洪城股份","2008-12-31","A","0","829613494.73"
"600566","洪城股份","2009-12-31","A","0","836218761.27"
"600566","洪城股份","2010-12-31","A","0","863159550.56"
"600566","洪城股份","2011-12-31","A","0","961820734.25"
"600566","洪城股份","2012-12-31","A","0","992871481.85"
"600566","洪城股份","2013-12-31","A","0","2014454216.71"
"600566","洪城股份","2014-12-31","A","1","3357715989.98"
"600566","济川药业","2015-12-31","A","0","3585422094.86"
"600566","济川药业","2016-12-31","A","0","4987611648.59"
"600566","济川药业","2017-12-31","A","0","6662544812.64"
"600566","济川药业","2018-12-31","A","0","7797322407.83"
"600566","济川药业","2019-12-31","A","0","8664643251.42"
"600566","济川药业","2020-12-31","A","1","10515832622.85"
"600566","济川药业","2021-12-31","A","0","12131036777.90"
"600566","济川药业","2022-12-31","A","0","14981202241.23"
"600572","康恩贝","2004-12-31","A","0","981413367.46"
"600572","G 康恩贝","2005-12-31","A","0","1155628976.34"
"600572","康恩贝","2006-12-31","A","0","1255853713.72"
"600572","康恩贝","2007-12-31","A","0","1548065697.82"
"600572","康恩贝","2008-12-31","A","0","1569263838.46"
"600572","康恩贝","2009-12-31","A","0","1928184662.67"
"600572","康恩贝","2010-12-31","A","0","2463458219.58"
"600572","康恩贝","2011-12-31","A","0","2960438817.35"
"600572","康恩贝","2012-12-31","A","0","4538689917.67"
"600572","康恩贝","2013-12-31","A","0","4453846184.53"
"600572","康恩贝","2014-12-31","A","0","6298876625.08"
"600572","康恩贝","2015-12-31","A","1","9568798623.74"
"600572","康恩贝","2016-12-31","A","0","8495211667.05"
"600572","康恩贝","2017-12-31","A","0","9420221233.95"
"600572","康恩贝","2018-12-31","A","0","10713404733.02"
"600572","康恩贝","2019-12-31","A","0","9860341729.66"
"600572","康恩贝","2020-12-31","A","0","9278585412.77"
"600572","康恩贝","2021-12-31","A","0","10792748130.91"
"600572","康恩贝","2022-12-31","A","0","10929964949.51"
"600594","益佰制药","2004-12-31","A","0","867797941.09"
"600594","G 益佰","2005-12-31","A","0","1200047159.23"
"600594","益佰制药","2006-12-31","A","0","987968011.27"
"600594","益佰制药","2007-12-31","A","0","1140272158.69"
"600594","益佰制药","2008-12-31","A","0","1218781348.42"
"600594","益佰制药","2009-12-31","A","0","1282212363.53"
"600594","益佰制药","2010-12-31","A","0","1564866974.99"
"600594","益佰制药","2011-12-31","A","0","1803695461.61"
"600594","益佰制药","2012-12-31","A","0","2276881997.86"
"600594","益佰制药","2013-12-31","A","0","3200872489.03"
"600594","益佰制药","2014-12-31","A","1","5495674975.55"
"600594","益佰制药","2015-12-31","A","1","5587578998.34"
"600594","益佰制药","2016-12-31","A","1","6588915234.61"
"600594","益佰制药","2017-12-31","A","1","7194494634.45"
"600594","益佰制药","2018-12-31","A","1","6475568370.27"
"600594","益佰制药","2019-12-31","A","0","5618015608.77"
"600594","益佰制药","2020-12-31","A","0","5226386677.52"
"600594","益佰制药","2021-12-31","A","0","5068038586.32"
"600594","益佰制药","2022-12-31","A","0","4865807509.44"
"600613","永生制笔","1992-12-31","A","0","211790887.00"
"600613","永生制笔","1993-12-31","A","0","420632614.31"
"600613","永生制笔","1994-12-31","A","0","485731000.00"
"600613","永生股份","1995-12-31","A","0","489143341.29"
"600613","永生股份","1996-12-31","A","0","518432712.89"
"600613","永生股份","1997-12-31","A","0","576215074.38"
"600613","永生股份","1998-12-31","A","0","747539280.78"
"600613","永生股份","1999-12-31","A","0","486198168.63"
"600613","永生股份","2000-12-31","A","0","530131246.95"
"600613","永生数据","2001-12-31","A","0","408987579.52"
"600613","永生数据","2002-12-31","A","0","289514770.87"
"600613","*ST 永生","2003-12-31","A","0","290186681.24"
"600613","*ST 永生","2004-12-31","A","0","361193750.85"
"600613","*ST 永生","2005-12-31","A","0","294589790.32"
"600613","永生数据","2006-12-31","A","0","293680080.02"
"600613","永生数据","2007-12-31","A","0","294515234.05"
"600613","永生数据","2008-12-31","A","0","261868046.77"
"600613","永生数据","2009-12-31","A","0","244045125.61"
"600613","永生投资","2010-12-31","A","0","220847415.24"
"600613","永生投资","2011-12-31","A","0","243066833.36"
"600613","永生投资","2012-12-31","A","0","250916263.52"
"600613","神奇制药","2013-12-31","A","0","1995432632.54"
"600613","神奇制药","2014-12-31","A","1","2253569648.02"
"600613","神奇制药","2015-12-31","A","0","2670817033.69"
"600613","神奇制药","2016-12-31","A","0","3002497784.13"
"600613","神奇制药","2017-12-31","A","0","3095872274.30"
"600613","神奇制药","2018-12-31","A","0","3126491309.12"
"600613","神奇制药","2019-12-31","A","0","3556129011.94"
"600613","神奇制药","2020-12-31","A","1","3097971351.94"
"600613","神奇制药","2021-12-31","A","0","3148970121.43"
"600613","神奇制药","2022-12-31","A","0","3381085508.75"
"600624","复华实业","1993-12-31","A","0","236826669.07"
"600624","复华实业","1994-12-31","A","0","257075000.00"
"600624","复华实业","1995-12-31","A","0","381361340.78"
"600624","复华实业","1996-12-31","A","0","472611514.89"
"600624","复华实业","1997-12-31","A","0","628980775.01"
"600624","复华实业","1998-12-31","A","0","789307975.91"
"600624","复华实业","1999-12-31","A","0","849075988.41"
"600624","复华实业","2000-12-31","A","0","953218187.15"
"600624","复旦复华","2001-12-31","A","0","1068493855.39"
"600624","复旦复华","2002-12-31","A","0","1002662218.09"
"600624","复旦复华","2003-12-31","A","0","1062940849.89"
"600624","复旦复华","2004-12-31","A","0","1042511258.13"
"600624","复旦复华","2005-12-31","A","0","1060360807.55"
"600624","复旦复华","2006-12-31","A","0","1018238494.84"
"600624","复旦复华","2007-12-31","A","0","1074375465.73"
"600624","复旦复华","2008-12-31","A","0","1081871915.22"
"600624","复旦复华","2009-12-31","A","0","1212720065.32"
"600624","复旦复华","2010-12-31","A","0","1433556633.57"
"600624","复旦复华","2011-12-31","A","0","1524034189.72"
"600624","复旦复华","2012-12-31","A","0","1315645608.91"
"600624","复旦复华","2013-12-31","A","0","1541080777.83"
"600624","复旦复华","2014-12-31","A","0","1654240083.20"
"600624","复旦复华","2015-12-31","A","0","1837140101.42"
"600624","复旦复华","2016-12-31","A","1","2304988202.48"
"600624","复旦复华","2017-12-31","A","0","2397427347.58"
"600624","复旦复华","2018-12-31","A","1","2754315768.57"
"600624","复旦复华","2019-12-31","A","1","2229710842.77"
"600624","复旦复华","2020-12-31","A","1","2091207013.01"
"600624","复旦复华","2021-12-31","A","0","1916227337.20"
"600624","复旦复华","2022-12-31","A","0","1860409006.43"
"600664","哈医药","1993-12-31","A","0","2237497221.84"
"600664","哈医药","1994-12-31","A","0","2347785000.00"
"600664","哈医药","1995-12-31","A","0","2398172590.27"
"600664","哈医药","1996-12-31","A","0","2488180576.87"
"600664","哈医药","1997-12-31","A","0","2901245257.01"
"600664","哈医药","1998-12-31","A","0","3615404539.66"
"600664","哈医药","1999-12-31","A","0","4414681423.00"
"600664","哈药集团","2000-12-31","A","0","4449400105.09"
"600664","哈药集团","2001-12-31","A","0","5766309715.56"
"600664","哈药集团","2002-12-31","A","0","5953473458.91"
"600664","哈药集团","2003-12-31","A","0","6578183593.85"
"600664","哈药集团","2004-12-31","A","0","7492883025.27"
"600664","哈药集团","2005-12-31","A","0","8630610278.40"
"600664","S 哈药","2006-12-31","A","0","9395838689.46"
"600664","S 哈药","2007-12-31","A","0","9449811859.55"
"600664","哈药股份","2008-12-31","A","0","9683096845.90"
"600664","哈药股份","2009-12-31","A","0","10007163857.07"
"600664","哈药股份","2010-12-31","A","0","11762625777.41"
"600664","哈药股份","2011-12-31","A","0","11659151452.75"
"600664","哈药股份","2012-12-31","A","0","15667179105.45"
"600664","哈药股份","2013-12-31","A","1","16455348315.56"
"600664","哈药股份","2014-12-31","A","0","16243077506.30"
"600664","哈药股份","2015-12-31","A","0","13766008708.13"
"600664","哈药股份","2016-12-31","A","0","15052744911.68"
"600664","哈药股份","2017-12-31","A","0","13699333348.19"
"600664","哈药股份","2018-12-31","A","0","11900901626.53"
"600664","哈药股份","2019-12-31","A","0","12502530832.80"
"600664","哈药股份","2020-12-31","A","1","11847534453.08"
"600664","哈药股份","2021-12-31","A","0","12842438765.28"
"600664","哈药股份","2022-12-31","A","0","13435980913.62"
"600750","东风药业","1996-12-31","A","0","323760445.24"
"600750","东风药业","1997-12-31","A","0","412002828.80"
"600750","东风药业","1998-12-31","A","0","421281804.61"
"600750","东风药业","1999-12-31","A","0","677533763.33"
"600750","东风药业","2000-12-31","A","0","708467229.90"
"600750","东风药业","2001-12-31","A","0","639271897.00"
"600750","江中药业","2002-12-31","A","0","740781442.58"
"600750","江中药业","2003-12-31","A","0","986939343.83"
"600750","江中药业","2004-12-31","A","0","1164554298.78"
"600750","江中药业","2005-12-31","A","0","1151333502.85"
"600750","江中药业","2006-12-31","A","1","1318571147.53"
"600750","江中药业","2007-12-31","A","0","1221858114.29"
"600750","江中药业","2008-12-31","A","0","1586146201.64"
"600750","江中药业","2009-12-31","A","0","1597658060.98"
"600750","江中药业","2010-12-31","A","0","2506018377.30"
"600750","江中药业","2011-12-31","A","0","2588819989.68"
"600750","江中药业","2012-12-31","A","0","3228865915.53"
"600750","江中药业","2013-12-31","A","0","2992397185.44"
"600750","江中药业","2014-12-31","A","0","3327009968.93"
"600750","江中药业","2015-12-31","A","0","2678297588.68"
"600750","江中药业","2016-12-31","A","0","3065747045.51"
"600750","江中药业","2017-12-31","A","0","3364102129.40"
"600750","江中药业","2018-12-31","A","1","3816971960.48"
"600750","江中药业","2019-12-31","A","0","4759193757.25"
"600750","江中药业","2020-12-31","A","0","4923573835.05"
"600750","江中药业","2021-12-31","A","0","5997600248.38"
"600750","江中药业","2022-12-31","A","0","6243659088.84"
"600771","同仁铝业","1996-12-31","A","0","191813674.11"
"600771","同仁铝业","1997-12-31","A","0","284668336.16"
"600771","同仁铝业","1998-12-31","A","0","296657068.00"
"600771","同仁铝业","1999-12-31","A","0","368367337.00"
"600771","东盛科技","2000-12-31","A","0","659554900.00"
"600771","东盛科技","2001-12-31","A","0","1005878992.00"
"600771","东盛科技","2002-12-31","A","0","1184807939.00"
"600771","东盛科技","2003-12-31","A","0","1391674943.00"
"600771","东盛科技","2004-12-31","A","0","1486113967.00"
"600771","东盛科技","2005-12-31","A","0","1472160203.00"
"600771","东盛科技","2006-12-31","A","0","2581322906.00"
"600771","东盛科技","2007-12-31","A","0","1697872202.50"
"600771","ST 东盛","2008-12-31","A","0","1367127709.70"
"600771","ST 东盛","2009-12-31","A","0","1150110208.68"
"600771","ST 东盛","2010-12-31","A","0","1203263357.10"
"600771","ST 东盛","2011-12-31","A","0","814106375.73"
"600771","ST 东盛","2012-12-31","A","0","721210307.52"
"600771","广誉远","2013-12-31","A","0","526129197.90"
"600771","广誉远","2014-12-31","A","1","462210831.14"
"600771","广誉远","2015-12-31","A","0","1066436413.17"
"600771","广誉远","2016-12-31","A","0","2142868553.28"
"600771","广誉远","2017-12-31","A","0","2517620674.29"
"600771","广誉远","2018-12-31","A","0","3078858116.98"
"600771","广誉远","2019-12-31","A","0","3537356944.85"
"600771","广誉远","2020-12-31","A","0","3797965909.49"
"600771","广誉远","2021-12-31","A","0","3102482555.59"
"600771","广誉远","2022-12-31","A","0","2719694670.55"
"600781","民丰实业","1996-12-31","A","0","432391562.25"
"600781","民丰实业","1997-12-31","A","0","524374823.65"
"600781","民丰实业","1998-12-31","A","0","667264675.29"
"600781","民丰实业","1999-12-31","A","0","722526251.09"
"600781","民丰实业","2000-12-31","A","0","860136634.41"
"600781","民丰实业","2001-12-31","A","0","545096209.04"
"600781","民丰实业","2002-12-31","A","0","372300843.99"
"600781","*ST 民丰","2003-12-31","A","0","338106268.71"
"600781","ST 民丰","2004-12-31","A","0","290397026.30"
"600781","ST 民丰","2005-12-31","A","0","238360079.43"
"600781","*ST 辅仁","2006-12-31","A","0","410031492.42"
"600781","上海辅仁","2007-12-31","A","0","453743687.45"
"600781","上海辅仁","2008-12-31","A","0","506764419.47"
"600781","上海辅仁","2009-12-31","A","0","561923748.39"
"600781","上海辅仁","2010-12-31","A","0","630502315.94"
"600781","上海辅仁","2011-12-31","A","0","710763788.17"
"600781","上海辅仁","2012-12-31","A","0","856246223.98"
"600781","上海辅仁","2013-12-31","A","0","907128232.04"
"600781","辅仁药业","2014-12-31","A","0","1065800717.47"
"600781","辅仁药业","2015-12-31","A","1","1179446396.10"
"600781","辅仁药业","2016-12-31","A","1","1272931843.96"
"600781","辅仁药业","2017-12-31","A","1","9880068806.15"
"600781","辅仁药业","2018-12-31","A","1","10717372671.08"
"600781","ST 辅仁","2019-12-31","A","1","11735989722.94"
"600781","*ST 辅仁","2020-12-31","A","0","10917421093.41"
"600781","ST 辅仁","2021-12-31","A","0","8345108660.01"
"600781","*ST 辅仁","2022-12-31","A","0","6255731597.74"
"600789","鲁抗医药","1997-12-31","A","0","1327809760.71"
"600789","鲁抗医药","1998-12-31","A","0","1556179490.91"
"600789","鲁抗医药","1999-12-31","A","0","1791820551.38"
"600789","鲁抗医药","2000-12-31","A","0","2269924797.20"
"600789","鲁抗医药","2001-12-31","A","0","2405011588.93"
"600789","鲁抗医药","2002-12-31","A","0","2361076789.49"
"600789","鲁抗医药","2003-12-31","A","0","2696537512.88"
"600789","鲁抗医药","2004-12-31","A","0","2698031691.80"
"600789","鲁抗医药","2005-12-31","A","0","2585362689.83"
"600789","鲁抗医药","2006-12-31","A","0","2428679033.27"
"600789","鲁抗医药","2007-12-31","A","0","2509026743.63"
"600789","鲁抗医药","2008-12-31","A","0","2501423009.08"
"600789","鲁抗医药","2009-12-31","A","0","2478403834.32"
"600789","鲁抗医药","2010-12-31","A","0","3025123083.65"
"600789","鲁抗医药","2011-12-31","A","0","3481294378.12"
"600789","鲁抗医药","2012-12-31","A","0","3985171290.49"
"600789","鲁抗医药","2013-12-31","A","1","4074763953.85"
"600789","鲁抗医药","2014-12-31","A","0","4084922717.79"
"600789","鲁抗医药","2015-12-31","A","0","4018271764.88"
"600789","鲁抗医药","2016-12-31","A","0","4178043675.88"
"600789","鲁抗医药","2017-12-31","A","0","5201916245.07"
"600789","鲁抗医药","2018-12-31","A","0","6567448497.67"
"600789","鲁抗医药","2019-12-31","A","0","7089268238.84"
"600789","鲁抗医药","2020-12-31","A","0","7272824836.06"
"600789","鲁抗医药","2021-12-31","A","0","7789562988.99"
"600789","鲁抗医药","2022-12-31","A","0","8727665447.53"
"600812","河北华药","1994-12-31","A","0","1852789000.00"
"600812","河北华药","1995-12-31","A","0","2203023288.82"
"600812","华北制药","1996-12-31","A","0","2779009870.24"
"600812","华北制药","1997-12-31","A","0","3493724246.84"
"600812","华北制药","1998-12-31","A","0","3920165717.89"
"600812","华北制药","1999-12-31","A","0","5561864687.11"
"600812","华北制药","2000-12-31","A","0","5971115837.17"
"600812","华北制药","2001-12-31","A","0","7335089716.65"
"600812","华北制药","2002-12-31","A","0","6958987345.18"
"600812","华北制药","2003-12-31","A","0","7264604601.91"
"600812","华北制药","2004-12-31","A","0","7611585978.72"
"600812","华北制药","2005-12-31","A","1","7005176227.36"
"600812","华北制药","2006-12-31","A","1","7004946751.81"
"600812","华北制药","2007-12-31","A","0","6671836121.10"
"600812","华北制药","2008-12-31","A","0","7037588058.79"
"600812","华北制药","2009-12-31","A","0","7300958747.32"
"600812","华北制药","2010-12-31","A","0","9120361278.16"
"600812","华北制药","2011-12-31","A","0","11266714787.61"
"600812","华北制药","2012-12-31","A","0","13540907710.88"
"600812","华北制药","2013-12-31","A","1","14560088463.99"
"600812","华北制药","2014-12-31","A","0","15564081618.24"
"600812","华北制药","2015-12-31","A","0","15997230054.09"
"600812","华北制药","2016-12-31","A","0","16476254037.09"
"600812","华北制药","2017-12-31","A","0","17151500181.55"
"600812","华北制药","2018-12-31","A","0","17916817368.08"
"600812","华北制药","2019-12-31","A","0","18541191276.57"
"600812","华北制药","2020-12-31","A","0","23931716749.91"
"600812","华北制药","2021-12-31","A","0","24929934674.93"
"600812","华北制药","2022-12-31","A","0","21221017906.40"
"600842","中西药业","1994-12-31","A","0","479973000.00"
"600842","中西药业","1995-12-31","A","0","595940470.16"
"600842","中西药业","1996-12-31","A","0","776962424.84"
"600842","中西药业","1997-12-31","A","0","943007848.82"
"600842","中西药业","1998-12-31","A","0","1249039104.30"
"600842","中西药业","1999-12-31","A","0","1373747926.39"
"600842","中西药业","2000-12-31","A","0","1254015100.05"
"600842","中西药业","2001-12-31","A","0","1217355590.81"
"600842","ST 中西","2002-12-31","A","0","742911995.34"
"600842","*ST 中西","2003-12-31","A","0","636138670.97"
"600842","ST 中西","2004-12-31","A","0","536606580.00"
"600842","ST 中西","2005-12-31","A","0","671236625.22"
"600842","中西药业","2006-12-31","A","0","621374021.15"
"600842","中西药业","2007-12-31","A","0","804927379.34"
"600842","中西药业","2008-12-31","A","0","647164789.18"
"600851","海欣股份","1994-12-31","A","0","536721500.00"
"600851","海欣股份","1995-12-31","A","0","757305158.00"
"600851","海欣股份","1996-12-31","A","0","1063940689.34"
"600851","海欣股份","1997-12-31","A","0","1483144583.13"
"600851","海欣股份","1998-12-31","A","0","1505061668.11"
"600851","海欣股份","1999-12-31","A","0","1751086030.35"
"600851","海欣股份","2000-12-31","A","0","2670020168.55"
"600851","海欣股份","2001-12-31","A","0","3020321318.23"
"600851","海欣股份","2002-12-31","A","0","3296428088.12"
"600851","海欣股份","2003-12-31","A","0","3570702719.59"
"600851","海欣股份","2004-12-31","A","0","3817358657.94"
"600851","海欣股份","2005-12-31","A","0","3812744318.16"
"600851","海欣股份","2006-12-31","A","0","3928369566.25"
"600851","海欣股份","2007-12-31","A","1","8923380383.76"
"600851","海欣股份","2008-12-31","A","1","4191795649.57"
"600851","海欣股份","2009-12-31","A","0","6181220570.27"
"600851","海欣股份","2010-12-31","A","0","4669454547.00"
"600851","海欣股份","2011-12-31","A","0","3966305746.85"
"600851","海欣股份","2012-12-31","A","0","4349112045.54"
"600851","海欣股份","2013-12-31","A","0","4388665933.93"
"600851","海欣股份","2014-12-31","A","0","7265711536.56"
"600851","海欣股份","2015-12-31","A","0","6044342463.10"
"600851","海欣股份","2016-12-31","A","0","5427974742.45"
"600851","海欣股份","2017-12-31","A","0","4892139818.15"
"600851","海欣股份","2018-12-31","A","1","4509445358.47"
"600851","海欣股份","2019-12-31","A","0","5158500594.34"
"600851","海欣股份","2020-12-31","A","1","5625066071.47"
"600851","海欣股份","2021-12-31","A","0","5325619470.52"
"600851","海欣股份","2022-12-31","A","0","4930064090.03"
"600867","通化东宝","1994-12-31","A","0","266518485.64"
"600867","通化东宝","1995-12-31","A","0","327477930.03"
"600867","通化东宝","1996-12-31","A","0","495918858.28"
"600867","通化东宝","1997-12-31","A","0","875025951.82"
"600867","通化东宝","1998-12-31","A","0","1178715225.72"
"600867","通化东宝","1999-12-31","A","0","1497388539.17"
"600867","通化东宝","2000-12-31","A","0","1469112912.38"
"600867","通化东宝","2001-12-31","A","0","1456505600.18"
"600867","通化东宝","2002-12-31","A","0","1568532868.33"
"600867","通化东宝","2003-12-31","A","0","1795125565.18"
"600867","通化东宝","2004-12-31","A","0","1806248071.67"
"600867","通化东宝","2005-12-31","A","0","1884953209.72"
"600867","通化东宝","2006-12-31","A","0","1967111483.02"
"600867","通化东宝","2007-12-31","A","0","2268965825.03"
"600867","通化东宝","2008-12-31","A","0","2171286068.78"
"600867","通化东宝","2009-12-31","A","0","2251440189.54"
"600867","通化东宝","2010-12-31","A","0","2186335470.31"
"600867","通化东宝","2011-12-31","A","0","2377343340.54"
"600867","通化东宝","2012-12-31","A","0","2380119984.88"
"600867","通化东宝","2013-12-31","A","1","2694452521.68"
"600867","通化东宝","2014-12-31","A","0","2956219432.05"
"600867","通化东宝","2015-12-31","A","0","3788129812.91"
"600867","通化东宝","2016-12-31","A","0","4675008486.91"
"600867","通化东宝","2017-12-31","A","0","4752715689.41"
"600867","通化东宝","2018-12-31","A","1","5463327133.96"
"600867","通化东宝","2019-12-31","A","0","5349909572.36"
"600867","通化东宝","2020-12-31","A","0","5803260212.00"
"600867","通化东宝","2021-12-31","A","0","6520101831.69"
"600867","通化东宝","2022-12-31","A","0","6750313677.18"
"600993","马应龙","2004-12-31","A","0","682942524.94"
"600993","马应龙","2005-12-31","A","0","771997373.30"
"600993","马应龙","2006-12-31","A","0","922072369.39"
"600993","马应龙","2007-12-31","A","0","1091649413.93"
"600993","马应龙","2008-12-31","A","0","1162889531.16"
"600993","马应龙","2009-12-31","A","0","1435824427.02"
"600993","马应龙","2010-12-31","A","0","1448908861.77"
"600993","马应龙","2011-12-31","A","0","1657623423.16"
"600993","马应龙","2012-12-31","A","0","1842873682.56"
"600993","马应龙","2013-12-31","A","1","2027472915.38"
"600993","马应龙","2014-12-31","A","0","2185650127.30"
"600993","马应龙","2015-12-31","A","0","2409866798.30"
"600993","马应龙","2016-12-31","A","0","2496726679.77"
"600993","马应龙","2017-12-31","A","0","2753954807.23"
"600993","马应龙","2018-12-31","A","0","2926538093.32"
"600993","马应龙","2019-12-31","A","0","3285443251.14"
"600993","马应龙","2020-12-31","A","1","3866460232.46"
"600993","马应龙","2021-12-31","A","0","4126920634.04"
"600993","马应龙","2022-12-31","A","0","5057615623.25"
"601089","福元医药","2022-12-31","A","0","4321559033.18"
"603087","甘李药业","2020-12-31","A","1","9507448846.15"
"603087","甘李药业","2021-12-31","A","0","10853163478.10"
"603087","甘李药业","2022-12-31","A","0","10606912380.06"
"603139","康惠制药","2017-12-31","A","0","1031807536.36"
"603139","康惠制药","2018-12-31","A","0","1110188511.01"
"603139","康惠制药","2019-12-31","A","0","1130678451.89"
"603139","康惠制药","2020-12-31","A","0","1311214811.94"
"603139","康惠制药","2021-12-31","A","0","1860228725.79"
"603139","康惠制药","2022-12-31","A","0","1821698824.24"
"603168","莎普爱思","2014-12-31","A","0","872340735.78"
"603168","莎普爱思","2015-12-31","A","0","1274988634.60"
"603168","莎普爱思","2016-12-31","A","0","1842116182.80"
"603168","莎普爱思","2017-12-31","A","0","1869408347.88"
"603168","莎普爱思","2018-12-31","A","0","1648594028.08"
"603168","莎普爱思","2019-12-31","A","0","1589320531.71"
"603168","莎普爱思","2020-12-31","A","0","1672903308.03"
"603168","莎普爱思","2021-12-31","A","0","1585354631.15"
"603168","莎普爱思","2022-12-31","A","0","1957678280.27"
"603222","济民制药","2014-12-31","A","0","630039997.04"
"603222","济民制药","2015-12-31","A","0","844014019.63"
"603222","济民制药","2016-12-31","A","0","922425299.53"
"603222","济民制药","2017-12-31","A","0","1574910224.47"
"603222","济民制药","2018-12-31","A","0","2124838525.20"
"603222","济民制药","2019-12-31","A","0","2084490165.24"
"603222","济民制药","2020-12-31","A","0","2291974753.98"
"603222","济民医疗","2021-12-31","A","0","2425061985.01"
"603222","济民医疗","2022-12-31","A","0","2714060425.59"
"603229","奥翔药业","2017-12-31","A","0","741583786.95"
"603229","奥翔药业","2018-12-31","A","0","801978662.98"
"603229","奥翔药业","2019-12-31","A","0","886144781.00"
"603229","奥翔药业","2020-12-31","A","0","1381688452.87"
"603229","奥翔药业","2021-12-31","A","0","1839455404.79"
"603229","奥翔药业","2022-12-31","A","0","2315330188.78"
"603351","威尔药业","2018-12-31","A","0","808198479.88"
"603351","威尔药业","2019-12-31","A","0","1458270541.59"
"603351","威尔药业","2020-12-31","A","0","1636416118.84"
"603351","威尔药业","2021-12-31","A","0","1841426562.78"
"603351","威尔药业","2022-12-31","A","0","2138160094.23"
"603367","辰欣药业","2017-12-31","A","0","4741888198.84"
"603367","辰欣药业","2018-12-31","A","1","5248390472.41"
"603367","辰欣药业","2019-12-31","A","0","5533753104.69"
"603367","辰欣药业","2020-12-31","A","0","6165710473.50"
"603367","辰欣药业","2021-12-31","A","0","6363715061.04"
"603367","辰欣药业","2022-12-31","A","0","6815073080.14"
"603387","基蛋生物","2017-12-31","A","0","1266608765.76"
"603387","基蛋生物","2018-12-31","A","0","1570406877.59"
"603387","基蛋生物","2019-12-31","A","0","2007639351.37"
"603387","基蛋生物","2020-12-31","A","0","2699983947.97"
"603387","基蛋生物","2021-12-31","A","0","3137931357.50"
"603387","基蛋生物","2022-12-31","A","0","3677437948.24"
"603392","万泰生物","2020-12-31","A","0","3503678822.42"
"603392","万泰生物","2021-12-31","A","0","7045948104.34"
"603392","万泰生物","2022-12-31","A","0","16229516571.12"
"603439","贵州三力","2020-12-31","A","1","1258791072.80"
"603439","贵州三力","2021-12-31","A","0","1404991334.54"
"603439","贵州三力","2022-12-31","A","0","1816619420.45"
"603456","九洲药业","2014-12-31","A","0","2208230604.68"
"603456","九洲药业","2015-12-31","A","0","3335224064.68"
"603456","九洲药业","2016-12-31","A","0","2998806634.32"
"603456","九洲药业","2017-12-31","A","0","3142511868.57"
"603456","九洲药业","2018-12-31","A","0","3304909700.70"
"603456","九洲药业","2019-12-31","A","0","4670280964.56"
"603456","九洲药业","2020-12-31","A","0","5001793606.73"
"603456","九洲药业","2021-12-31","A","0","7040423684.10"
"603456","九洲药业","2022-12-31","A","0","7913275762.32"
"603520","司太立","2015-12-31","A","0","1478303585.12"
"603520","司太立","2016-12-31","A","0","1893518937.53"
"603520","司太立","2017-12-31","A","1","2013370502.43"
"603520","司太立","2018-12-31","A","0","3066773104.03"
"603520","司太立","2019-12-31","A","0","3484838203.28"
"603520","司太立","2020-12-31","A","0","4406335461.47"
"603520","司太立","2021-12-31","A","0","4895377815.83"
