"Stkcd","ShortName","Accper","Typrep","C001000000"
"000919","金陵药业","2000-12-31","A","231306606.61"
"000919","金陵药业","2001-12-31","A","92493247.14"
"000919","金陵药业","2002-12-31","A","130358248.90"
"000919","金陵药业","2003-12-31","A","161859827.34"
"000919","金陵药业","2004-12-31","A","159807997.52"
"000919","金陵药业","2005-12-31","A","109293829.38"
"000919","金陵药业","2006-12-31","A","138503706.33"
"000919","金陵药业","2007-12-31","A","118063748.13"
"000919","金陵药业","2008-12-31","A","305263648.88"
"000919","金陵药业","2009-12-31","A","188410396.64"
"000919","金陵药业","2010-12-31","A","177809117.38"
"000919","金陵药业","2011-12-31","A","172822179.19"
"000919","金陵药业","2012-12-31","A","232116926.84"
"000919","金陵药业","2013-12-31","A","271208292.52"
"000919","金陵药业","2014-12-31","A","299891714.98"
"000919","金陵药业","2015-12-31","A","212449641.49"
"000919","金陵药业","2016-12-31","A","96149992.29"
"000919","金陵药业","2017-12-31","A","443109707.72"
"000919","金陵药业","2018-12-31","A","433825968.40"
"000919","金陵药业","2019-12-31","A","465847095.18"
"000919","金陵药业","2020-12-31","A","311464432.11"
"000919","金陵药业","2021-12-31","A","292026282.03"
"000919","金陵药业","2022-12-31","A","260590694.01"
"000931","中关村","2000-12-31","A","-1290570105.29"
"000931","中关村","2001-12-31","A","192028182.60"
"000931","中关村","2002-12-31","A","-250186216.82"
"000931","中关村","2003-12-31","A","156166188.27"
"000931","*ST 中科","2004-12-31","A","244349147.43"
"000931","中关村","2005-12-31","A","233410679.81"
"000931","S 中关村","2006-12-31","A","-79221889.96"
"000931","中关村","2007-12-31","A","720544525.54"
"000931","中关村","2008-12-31","A","196034807.56"
"000931","中关村","2009-12-31","A","186229097.73"
"000931","中关村","2010-12-31","A","183584205.60"
"000931","中关村","2011-12-31","A","243578960.83"
"000931","中关村","2012-12-31","A","-29676830.62"
"000931","中关村","2013-12-31","A","497422724.66"
"000931","中关村","2014-12-31","A","-391310673.68"
"000931","中关村","2015-12-31","A","-10945934.90"
"000931","中关村","2016-12-31","A","-32449535.96"
"000931","中关村","2017-12-31","A","158797288.18"
"000931","中关村","2018-12-31","A","205222888.99"
"000931","中关村","2019-12-31","A","164165782.60"
"000931","中关村","2020-12-31","A","200200020.26"
"000931","中关村","2021-12-31","A","263413088.30"
"000931","中关村","2022-12-31","A","183742331.39"
"000952","广济药业","1999-12-31","A","68570577.54"
"000952","广济药业","2000-12-31","A","48567004.26"
"000952","广济药业","2001-12-31","A","-22401042.37"
"000952","广济药业","2002-12-31","A","76199381.27"
"000952","广济药业","2003-12-31","A","-15398257.57"
"000952","广济药业","2004-12-31","A","-3317293.11"
"000952","广济药业","2005-12-31","A","54138642.84"
"000952","广济药业","2006-12-31","A","125954626.65"
"000952","广济药业","2007-12-31","A","331975678.76"
"000952","广济药业","2008-12-31","A","220700152.20"
"000952","广济药业","2009-12-31","A","-24348119.06"
"000952","广济药业","2010-12-31","A","77177840.13"
"000952","广济药业","2011-12-31","A","81878424.14"
"000952","广济药业","2012-12-31","A","108020364.84"
"000952","广济药业","2013-12-31","A","95158314.70"
"000952","广济药业","2014-12-31","A","-74693712.75"
"000952","广济药业","2015-12-31","A","-33345831.37"
"000952","广济药业","2016-12-31","A","167074831.20"
"000952","广济药业","2017-12-31","A","178828210.16"
"000952","广济药业","2018-12-31","A","231438796.44"
"000952","广济药业","2019-12-31","A","144200478.39"
"000952","广济药业","2020-12-31","A","119381525.89"
"000952","广济药业","2021-12-31","A","75907303.46"
"000952","广济药业","2022-12-31","A","45079614.27"
"000953","河池化工","1999-12-31","A","65734647.61"
"000953","河池化工","2000-12-31","A","105757842.92"
"000953","河池化工","2001-12-31","A","-29799889.79"
"000953","河池化工","2002-12-31","A","40190489.49"
"000953","河池化工","2003-12-31","A","57670822.08"
"000953","河池化工","2004-12-31","A","70980750.35"
"000953","河池化工","2005-12-31","A","98784274.82"
"000953","河池化工","2006-12-31","A","59130885.52"
"000953","河池化工","2007-12-31","A","109160016.31"
"000953","河池化工","2008-12-31","A","49407008.89"
"000953","河池化工","2009-12-31","A","39029517.96"
"000953","*ST 河化","2010-12-31","A","-80127618.44"
"000953","ST 河化","2011-12-31","A","184289100.97"
"000953","ST 河化","2012-12-31","A","14671303.21"
"000953","*ST 河化","2013-12-31","A","8925818.81"
"000953","河池化工","2014-12-31","A","-215633043.01"
"000953","河池化工","2015-12-31","A","-70612968.22"
"000953","河池化工","2016-12-31","A","107092250.22"
"000953","*ST 河化","2017-12-31","A","-333003552.25"
"000953","ST 河化","2018-12-31","A","-52463485.11"
"000953","*ST 河化","2019-12-31","A","-11114589.37"
"000953","*ST 河化","2020-12-31","A","67130814.12"
"000953","河化股份","2021-12-31","A","6710748.57"
"000953","河化股份","2022-12-31","A","799521.87"
"000989","九芝堂","2000-12-31","A","54866841.70"
"000989","九芝堂","2001-12-31","A","81054470.69"
"000989","九芝堂","2002-12-31","A","94547840.21"
"000989","九芝堂","2003-12-31","A","81890325.13"
"000989","九芝堂","2004-12-31","A","100537225.20"
"000989","九芝堂","2005-12-31","A","58075253.40"
"000989","九芝堂","2006-12-31","A","135961083.89"
"000989","九芝堂","2007-12-31","A","81447770.32"
"000989","九芝堂","2008-12-31","A","131212474.08"
"000989","九芝堂","2009-12-31","A","220921862.35"
"000989","九芝堂","2010-12-31","A","185789943.10"
"000989","九芝堂","2011-12-31","A","139721173.73"
"000989","九芝堂","2012-12-31","A","87775865.39"
"000989","九芝堂","2013-12-31","A","28454244.73"
"000989","九芝堂","2014-12-31","A","118592670.09"
"000989","九芝堂","2015-12-31","A","339026372.77"
"000989","九芝堂","2016-12-31","A","612378390.53"
"000989","九芝堂","2017-12-31","A","151996083.54"
"000989","九芝堂","2018-12-31","A","425861442.93"
"000989","九芝堂","2019-12-31","A","851290910.78"
"000989","九芝堂","2020-12-31","A","609555035.41"
"000989","九芝堂","2021-12-31","A","365912082.41"
"000989","九芝堂","2022-12-31","A","499132759.89"
"000999","三九医药","2000-12-31","A","266860908.25"
"000999","三九医药","2001-12-31","A","153436620.19"
"000999","三九医药","2002-12-31","A","496122376.96"
"000999","三九医药","2003-12-31","A","28094393.42"
"000999","三九医药","2004-12-31","A","-719632025.43"
"000999","三九医药","2005-12-31","A","22825379.60"
"000999","S 三九","2006-12-31","A","425505881.43"
"000999","S 三九","2007-12-31","A","605297194.62"
"000999","三九医药","2008-12-31","A","1116375222.64"
"000999","三九医药","2009-12-31","A","855051790.07"
"000999","华润三九","2010-12-31","A","848277111.07"
"000999","华润三九","2011-12-31","A","954901895.86"
"000999","华润三九","2012-12-31","A","1211832616.57"
"000999","华润三九","2013-12-31","A","1467423825.61"
"000999","华润三九","2014-12-31","A","1184427722.11"
"000999","华润三九","2015-12-31","A","1259838183.79"
"000999","华润三九","2016-12-31","A","1392140677.39"
"000999","华润三九","2017-12-31","A","1560392823.70"
"000999","华润三九","2018-12-31","A","1911246817.85"
"000999","华润三九","2019-12-31","A","1971829766.14"
"000999","华润三九","2020-12-31","A","2223984705.70"
"000999","华润三九","2021-12-31","A","1870515968.48"
"000999","华润三九","2022-12-31","A","3006375016.25"
"002001","新和成","2004-12-31","A","123081269.46"
"002001","新和成","2005-12-31","A","-38717616.22"
"002001","新和成","2006-12-31","A","82903582.09"
"002001","新和成","2007-12-31","A","186001306.91"
"002001","新和成","2008-12-31","A","1193294185.12"
"002001","新和成","2009-12-31","A","1008254891.59"
"002001","新和成","2010-12-31","A","1304750990.65"
"002001","新和成","2011-12-31","A","1270077439.86"
"002001","新和成","2012-12-31","A","985864876.47"
"002001","新和成","2013-12-31","A","1335018638.43"
"002001","新和成","2014-12-31","A","1079736503.00"
"002001","新和成","2015-12-31","A","972022384.03"
"002001","新和成","2016-12-31","A","1190295712.64"
"002001","新和成","2017-12-31","A","1271723759.62"
"002001","新和成","2018-12-31","A","3660322312.11"
"002001","新和成","2019-12-31","A","2102315194.76"
"002001","新和成","2020-12-31","A","3122807363.21"
"002001","新和成","2021-12-31","A","5837878051.57"
"002001","新和成","2022-12-31","A","4361481083.61"
"002007","华兰生物","2004-12-31","A","21479230.38"
"002007","华兰生物","2005-12-31","A","98240132.47"
"002007","华兰生物","2006-12-31","A","131429335.99"
"002007","华兰生物","2007-12-31","A","179015279.98"
"002007","华兰生物","2008-12-31","A","161175908.33"
"002007","华兰生物","2009-12-31","A","607725451.63"
"002007","华兰生物","2010-12-31","A","609531570.10"
"002007","华兰生物","2011-12-31","A","335928539.81"
"002007","华兰生物","2012-12-31","A","494692263.28"
"002007","华兰生物","2013-12-31","A","510700233.77"
"002007","华兰生物","2014-12-31","A","497148698.87"
"002007","华兰生物","2015-12-31","A","548622932.16"
"002007","华兰生物","2016-12-31","A","329938357.98"
"002007","华兰生物","2017-12-31","A","177417522.59"
"002007","华兰生物","2018-12-31","A","1292636143.37"
"002007","华兰生物","2019-12-31","A","1362760281.36"
"002007","华兰生物","2020-12-31","A","1325292979.33"
"002007","华兰生物","2021-12-31","A","1432495972.60"
"002007","华兰生物","2022-12-31","A","957311907.10"
"002019","鑫富股份","2004-12-31","A","33587177.47"
"002019","鑫富药业","2005-12-31","A","24123591.95"
"002019","鑫富药业","2006-12-31","A","32616424.93"
"002019","鑫富药业","2007-12-31","A","248705172.74"
"002019","鑫富药业","2008-12-31","A","83307296.51"
"002019","鑫富药业","2009-12-31","A","58585082.18"
"002019","鑫富药业","2010-12-31","A","-33824947.79"
"002019","鑫富药业","2011-12-31","A","-52822778.29"
"002019","*ST 鑫富","2012-12-31","A","29881967.94"
"002019","鑫富药业","2013-12-31","A","102048281.81"
"002019","亿帆鑫富","2014-12-31","A","139735191.77"
"002019","亿帆鑫富","2015-12-31","A","401960150.27"
"002019","亿帆医药","2016-12-31","A","855845835.13"
"002019","亿帆医药","2017-12-31","A","1132728603.37"
"002019","亿帆医药","2018-12-31","A","1170900515.24"
"002019","亿帆医药","2019-12-31","A","937240420.29"
"002019","亿帆医药","2020-12-31","A","1108506411.00"
"002019","亿帆医药","2021-12-31","A","301231402.96"
"002019","亿帆医药","2022-12-31","A","472065141.66"
"002020","京新药业","2004-12-31","A","6430299.09"
"002020","京新药业","2005-12-31","A","61820139.61"
"002020","京新药业","2006-12-31","A","-1446007.04"
"002020","京新药业","2007-12-31","A","-87595898.17"
"002020","京新药业","2008-12-31","A","29983689.75"
"002020","京新药业","2009-12-31","A","135379706.75"
"002020","京新药业","2010-12-31","A","59548104.66"
"002020","京新药业","2011-12-31","A","69412868.65"
"002020","京新药业","2012-12-31","A","60276649.03"
"002020","京新药业","2013-12-31","A","111031750.42"
"002020","京新药业","2014-12-31","A","210488270.06"
"002020","京新药业","2015-12-31","A","144692818.81"
"002020","京新药业","2016-12-31","A","252694495.91"
"002020","京新药业","2017-12-31","A","385007181.40"
"002020","京新药业","2018-12-31","A","523403340.87"
"002020","京新药业","2019-12-31","A","535301257.28"
"002020","京新药业","2020-12-31","A","513210535.56"
"002020","京新药业","2021-12-31","A","365024284.78"
"002020","京新药业","2022-12-31","A","855777798.42"
"002022","科华生物","2004-12-31","A","48736727.16"
"002022","科华生物","2005-12-31","A","73970504.05"
"002022","科华生物","2006-12-31","A","87211768.57"
"002022","科华生物","2007-12-31","A","112932259.48"
"002022","科华生物","2008-12-31","A","137662631.62"
"002022","科华生物","2009-12-31","A","217508063.48"
"002022","科华生物","2010-12-31","A","241827895.16"
"002022","科华生物","2011-12-31","A","219800208.31"
"002022","科华生物","2012-12-31","A","213743675.90"
"002022","科华生物","2013-12-31","A","250221961.13"
"002022","科华生物","2014-12-31","A","249638498.44"
"002022","科华生物","2015-12-31","A","224298097.75"
"002022","科华生物","2016-12-31","A","281252696.43"
"002022","科华生物","2017-12-31","A","130713194.36"
"002022","科华生物","2018-12-31","A","126790596.83"
"002022","科华生物","2019-12-31","A","248872034.68"
"002022","科华生物","2020-12-31","A","1367198250.32"
"002022","科华生物","2021-12-31","A","1079220264.86"
"002022","*ST 科华","2022-12-31","A","2153632187.55"
"002030","达安基因","2004-12-31","A","15508766.12"
"002030","达安基因","2005-12-31","A","27797674.93"
"002030","达安基因","2006-12-31","A","30086308.66"
"002030","达安基因","2007-12-31","A","8790314.18"
"002030","达安基因","2008-12-31","A","28969050.13"
"002030","达安基因","2009-12-31","A","54351048.57"
"002030","达安基因","2010-12-31","A","78992101.43"
"002030","达安基因","2011-12-31","A","64537163.77"
"002030","达安基因","2012-12-31","A","3371972.99"
"002030","达安基因","2013-12-31","A","26977095.23"
"002030","达安基因","2014-12-31","A","40377289.65"
"002030","达安基因","2015-12-31","A","-5783188.40"
"002030","达安基因","2016-12-31","A","-381280019.93"
"002030","达安基因","2017-12-31","A","-219933924.63"
"002030","达安基因","2018-12-31","A","392378509.77"
"002030","达安基因","2019-12-31","A","92972713.34"
"002030","达安基因","2020-12-31","A","2514511529.56"
"002030","达安基因","2021-12-31","A","3304545784.75"
"002030","达安基因","2022-12-31","A","4154852483.72"
"002038","双鹭药业","2004-12-31","A","31262286.55"
"002038","双鹭药业","2005-12-31","A","47481056.23"
"002038","双鹭药业","2006-12-31","A","57552511.58"
"002038","双鹭药业","2007-12-31","A","88363104.91"
"002038","双鹭药业","2008-12-31","A","194321168.07"
"002038","双鹭药业","2009-12-31","A","174405160.23"
"002038","双鹭药业","2010-12-31","A","238134139.25"
"002038","双鹭药业","2011-12-31","A","228591711.84"
"002038","双鹭药业","2012-12-31","A","398595751.30"
"002038","双鹭药业","2013-12-31","A","347413924.13"
"002038","双鹭药业","2014-12-31","A","465004184.35"
"002038","双鹭药业","2015-12-31","A","504870454.68"
"002038","双鹭药业","2016-12-31","A","396861456.74"
"002038","双鹭药业","2017-12-31","A","380724354.01"
"002038","双鹭药业","2018-12-31","A","485173510.50"
"002038","双鹭药业","2019-12-31","A","665826611.98"
"002038","双鹭药业","2020-12-31","A","415837437.25"
"002038","双鹭药业","2021-12-31","A","464629521.26"
"002038","双鹭药业","2022-12-31","A","389820900.92"
"002082","栋梁新材","2006-12-31","A","3500566.77"
"002082","栋梁新材","2007-12-31","A","12453463.32"
"002082","栋梁新材","2008-12-31","A","253062506.95"
"002082","栋梁新材","2009-12-31","A","68134391.31"
